pid,block,delays,score,trial_index,trial_time,clicks,n_clicks,stim_i
136,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",52.0,13,15489.0,"[3, 4, 1, 2, 11, 12, 10, 9]",8,47
136,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",44.0,14,16452.0,"[4, 11, 12, 8, 7, 6, 5, 3]",8,50
136,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",22.0,15,13616.0,"[4, 3, 7, 8, 12, 11, 10, 9]",8,45
136,test,"[0, 0, 0, 0]",45.0,16,11668.0,"[11, 9, 10]",3,7
136,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",42.0,17,19941.0,"[7, 6, 5, 11, 12, 10, 9, 8, 3, 4]",10,34
136,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",18.0,18,20141.0,"[7, 8, 12, 11, 4, 3, 1, 2, 5, 6, 10, 9]",12,32
136,test,"[0, 0, 0, 0, 0]",50.0,19,11426.0,"[3, 4, 2, 1]",4,21
136,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",36.0,20,17191.0,"[7, 5, 6, 8, 12, 11, 4, 3, 2, 1]",10,25
136,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",30.0,21,15417.0,"[3, 4, 2, 1, 7, 8, 12, 11]",8,52
136,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",26.0,22,18751.0,"[3, 4, 11, 12, 8, 7, 2, 1, 5, 6]",10,38
136,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",30.0,23,12884.0,"[3, 4, 11, 12, 8, 7, 5, 6]",8,5
136,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10.0,24,24368.0,"[3, 4, 11, 12, 8, 7, 9, 10, 1, 2]",10,27
136,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",22.0,25,13196.0,"[3, 4, 11, 12, 8, 7, 9, 10]",8,55
136,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",40.0,26,13206.0,"[4, 3, 7, 8, 12, 11, 10, 9]",8,8
136,test,"[0, 0, 0, 0, 0, 0, 0]",38.0,27,11868.0,"[3, 4, 11, 10, 9, 12]",6,53
136,test,"[0, 0, 0, 0, 0, 0]",43.0,28,9828.0,"[3, 4, 11, 10, 9]",5,15
136,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",32.0,29,14327.0,"[3, 4, 11, 10, 9, 12, 8, 7]",8,19
137,training,"[3, 40]",-25.0,0,97110.0,[9],1,40
137,training,"[0, 0, 0, 0, 0]",48.0,1,15189.0,"[7, 4, 11, 8]",4,36
137,training,"[0, 0]",55.0,2,11135.0,[11],1,42
137,training,"[0, 0, 0, 0]",51.0,3,9186.0,"[4, 3, 7]",3,28
137,training,"[0, 18]",21.0,4,28191.0,[11],1,0
137,training,"[0, 0]",39.0,5,9361.0,[11],1,19
137,training,"[0, 0, 16]",22.0,6,26364.0,"[7, 8]",2,26
137,training,"[0, 0]",47.0,7,11137.0,[11],1,15
137,training,"[0, 0]",43.0,8,9798.0,[11],1,17
137,training,"[0, 0, 0, 0, 0, 0]",53.0,9,11180.0,"[11, 12, 7, 8, 3]",5,23
137,test,"[0, 0, 0]",40.0,10,8383.0,"[11, 12]",2,48
137,test,"[0, 0]",47.0,11,9494.0,[12],1,8
137,test,"[0, 0, 0, 0, 0]",50.0,12,9482.0,"[12, 11, 7, 8]",4,13
137,test,"[0, 0, 0, 0, 0, 0, 0]",52.0,13,9778.0,"[12, 8, 7, 11, 4, 3]",6,9
137,test,"[0, 0, 0]",50.0,14,32280.0,"[8, 12]",2,49
137,test,"[0, 0, 0, 0, 0, 0, 0]",24.0,15,11057.0,"[12, 11, 4, 3, 7, 8]",6,11
137,test,"[0, 0, 0, 0, 0, 0, 0]",8.0,16,11879.0,"[11, 12, 4, 3, 7, 8]",6,32
137,test,"[0, 0, 0]",52.0,17,8396.0,"[12, 8]",2,43
137,test,"[0, 0]",39.0,18,9381.0,[11],1,41
137,test,"[0, 0]",43.0,19,7435.0,[11],1,53
137,test,"[0, 0, 0, 0]",45.0,20,8516.0,"[11, 12, 8]",3,59
137,test,"[0, 0, 0]",54.0,21,8599.0,"[11, 12]",2,57
137,test,"[0, 0, 0, 0, 0, 0, 0]",18.0,22,10010.0,"[12, 11, 7, 3, 4, 8]",6,12
137,test,"[0, 0, 0, 0, 0, 0, 0]",48.0,23,11877.0,"[12, 8, 7, 3, 4, 11]",6,51
137,test,"[0, 0, 0, 0, 0, 0, 0]",44.0,24,10682.0,"[11, 12, 8, 7, 3, 4]",6,1
137,test,"[0, 0, 0, 0]",35.0,25,8311.0,"[11, 12, 8]",3,5
137,test,"[0, 0, 0, 0, 0, 0, 0]",30.0,26,10415.0,"[11, 12, 8, 7, 3, 4]",6,38
137,test,"[0, 0]",49.0,27,8535.0,[11],1,35
137,test,"[0, 0, 0, 0, 0, 0, 0]",16.0,28,9715.0,"[11, 12, 8, 7, 3, 4]",6,3
137,test,"[0, 0, 0, 0, 0, 0, 0]",18.0,29,9447.0,"[11, 12, 8, 7, 3, 4]",6,16
139,training,"[3, 42]",11.0,0,69375.0,[1],1,31
139,training,"[3, 0, 0]",42.0,1,15707.0,"[5, 7]",2,34
139,training,"[0, 0, 0, 14]",11.0,2,24626.0,"[12, 4, 7]",3,32
139,training,"[0, 0, 2, 0]",47.0,3,12663.0,"[12, 11, 4]",3,35
139,training,"[0, 0, 0]",42.0,4,10417.0,"[7, 12]",2,17
139,training,"[0, 0, 0]",54.0,5,9893.0,"[8, 4]",2,54
139,training,"[0, 0, 16]",10.0,6,27009.0,"[12, 3]",2,13
139,training,"[0, 2, 0]",54.0,7,10663.0,"[11, 6]",2,4
139,training,"[0, 0, 0, 0, 11]",18.0,8,22421.0,"[12, 11, 8, 3]",4,3
139,training,"[0, 0]",43.0,9,8359.0,[4],1,29
139,test,"[0, 0]",55.0,10,8444.0,[4],1,33
139,test,"[0, 0, 0]",28.0,11,9360.0,"[11, 8]",2,37
139,test,"[0, 0]",29.0,12,8929.0,[12],1,55
139,test,"[0, 0]",23.0,13,13853.0,[7],1,24
139,test,"[0, 0, 0, 0]",13.0,14,9861.0,"[11, 3, 4]",3,14
139,test,"[0, 0, 0]",52.0,15,10212.0,"[8, 11]",2,51
139,test,"[0, 0, 0, 0, 0]",44.0,16,19217.0,"[11, 7, 8, 12]",4,56
139,test,"[0, 0]",25.0,17,11403.0,[4],1,27
139,test,"[0, 0]",17.0,18,8261.0,[11],1,50
139,test,"[0, 0]",21.0,19,11445.0,[3],1,7
139,test,"[0, 0, 0]",28.0,20,9302.0,"[12, 7]",2,43
139,test,"[0, 0, 0]",22.0,21,10004.0,"[11, 3]",2,8
139,test,"[0, 0, 0, 0]",27.0,22,22648.0,"[8, 7, 4]",3,6
139,test,"[0, 0, 0]",28.0,23,9255.0,"[12, 7]",2,46
139,test,"[0, 0, 0, 0]",33.0,24,11260.0,"[11, 7, 8]",3,38
139,test,"[0, 0, 0]",40.0,25,9987.0,"[4, 3]",2,25
139,test,"[0, 0, 0]",16.0,26,14778.0,"[12, 7]",2,15
139,test,"[0, 0]",17.0,27,11643.0,[4],1,18
139,test,"[0, 0, 0]",10.0,28,9944.0,"[12, 7]",2,58
139,test,"[0, 0, 0]",34.0,29,9677.0,"[4, 7]",2,57
140,training,"[0, 0]",41.0,0,12964.0,[9],1,54
140,training,"[0, 0, 0, 0]",33.0,1,9943.0,"[1, 5, 9]",3,22
140,training,"[0, 0, 0, 0, 0, 0, 0]",50.0,2,12470.0,"[5, 1, 9, 2, 3, 4]",6,33
140,training,"[0, 0, 0, 0, 0, 0, 0]",18.0,3,10873.0,"[9, 1, 5, 10, 12, 11]",6,16
140,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",31.0,4,19747.0,"[5, 1, 9, 3, 4, 11, 12, 7, 8, 10, 6]",11,46
140,training,"[0, 0, 0, 0, 0]",52.0,5,10069.0,"[5, 1, 9, 11]",4,42
140,training,"[0, 0, 0, 0, 0, 0, 0]",48.0,6,11865.0,"[4, 11, 7, 3, 8, 12]",6,43
140,training,"[0, 0, 0, 0]",33.0,7,9681.0,"[4, 11, 12]",3,30
140,training,"[0, 0, 0, 0, 0]",34.0,8,9104.0,"[7, 3, 4, 11]",4,6
140,training,"[0, 0, 0, 0, 0, 0, 0]",48.0,9,10301.0,"[4, 3, 7, 8, 12, 11]",6,51
140,test,"[0, 0, 0, 0]",45.0,10,8810.0,"[4, 3, 7]",3,59
140,test,"[0, 0]",43.0,11,8707.0,[12],1,36
140,test,"[0, 0, 0]",36.0,12,10843.0,"[11, 12]",2,24
140,test,"[0, 0]",49.0,13,9961.0,[3],1,1
140,test,"[0, 0, 0, 0]",33.0,14,9137.0,"[3, 7, 8]",3,10
140,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",16.0,15,20149.0,"[4, 3, 11, 12, 8, 7, 9, 10, 2, 1]",10,27
140,test,"[0, 0, 0, 0]",45.0,16,8580.0,"[4, 11, 3]",3,26
140,test,"[0, 0]",51.0,17,12921.0,[3],1,41
140,test,"[0, 0]",45.0,18,9091.0,[3],1,39
140,test,"[0, 0, 0, 0, 0, 0]",51.0,19,11177.0,"[3, 4, 7, 8, 12]",5,57
140,test,"[0, 0, 0, 0, 0, 0]",39.0,20,9896.0,"[4, 3, 7, 8, 12]",5,17
140,test,"[0, 0]",37.0,21,8431.0,[4],1,52
140,test,"[0, 0, 0, 0]",49.0,22,9951.0,"[4, 3, 7]",3,50
140,test,"[0, 0]",41.0,23,8735.0,[4],1,47
140,test,"[0, 0, 0, 0, 0, 0, 0]",24.0,24,9695.0,"[4, 11, 12, 3, 7, 8]",6,11
140,test,"[0, 0, 0, 0, 0, 0, 0]",48.0,25,10783.0,"[4, 3, 7, 8, 12, 11]",6,58
140,test,"[0, 0, 0, 0, 0]",34.0,26,9543.0,"[4, 3, 7, 8]",4,5
140,test,"[0, 0, 0, 0, 0, 0, 0, 0]",15.0,27,11420.0,"[11, 12, 4, 3, 7, 8, 2]",7,3
140,test,"[0, 0, 0, 0]",39.0,28,10404.0,"[11, 4, 3]",3,37
140,test,"[0, 0, 0, 0, 0]",42.0,29,10223.0,"[3, 7, 8, 12]",4,21
141,training,[],-54.0,0,110837.0,[],0,27
141,training,[],12.0,1,52251.0,"[1, 9, 5, 2, 4, 3, 10, 11, 12, 7, 6, 8]",12,24
141,training,[],48.0,2,28930.0,"[9, 5, 1, 10, 12, 11, 4, 2, 3, 7, 6, 8]",12,37
141,training,[],44.0,3,15116.0,"[1, 4, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12]",12,57
141,training,[],48.0,4,18437.0,"[1, 9, 5, 2, 4, 3, 11, 10, 12, 7, 6, 8]",12,47
141,training,[],40.0,5,18346.0,"[1, 4, 2, 3, 7, 6, 8, 5, 9, 10, 12, 11]",12,36
141,training,[],10.0,6,25659.0,"[1, 4, 2, 3, 7, 8, 11, 12, 10, 9, 6, 5]",12,3
141,training,[],40.0,7,19424.0,"[1, 4, 2, 3, 7, 8, 6, 5, 9, 11, 12, 10]",12,50
141,training,[],38.0,8,10819.0,"[7, 8, 3, 4, 11, 12]",6,53
141,training,[],44.0,9,20365.0,"[11, 12, 7, 8, 3, 4]",6,48
141,test,[],15.0,10,20783.0,"[4, 3, 7, 8, 12, 11, 9, 5, 1]",9,16
141,test,[],48.0,11,10245.0,"[11, 12, 7, 8, 3, 4]",6,43
141,test,[],52.0,12,12192.0,"[4, 3, 12, 8]",4,33
141,test,[],44.0,13,9485.0,"[4, 3, 8, 12]",4,8
141,test,[],53.0,14,10071.0,[4],1,21
141,test,[],33.0,15,11801.0,"[8, 11, 3]",3,22
141,test,[],41.0,16,8888.0,[11],1,54
141,test,[],17.0,17,13514.0,"[11, 7, 3, 12, 8, 4, 9, 1, 5]",9,31
141,test,[],39.0,18,9854.0,"[11, 8, 3]",3,25
141,test,[],44.0,19,11773.0,"[11, 4, 8, 12, 7, 3]",6,1
141,test,[],27.0,20,18355.0,"[4, 8, 3, 12, 11, 7, 10, 6, 2]",9,38
141,test,[],51.0,21,9909.0,"[4, 11, 7, 6, 10]",5,42
141,test,[],45.0,22,23631.0,"[4, 3, 7, 8, 12, 11, 9, 5, 1]",9,18
141,test,[],19.0,23,15088.0,"[8, 4, 3, 11, 12, 7, 9, 1, 5, 10, 2]",11,32
141,test,[],44.0,24,11093.0,"[4, 3, 7, 8]",4,59
141,test,[],43.0,25,8954.0,"[11, 3, 8]",3,39
141,test,[],37.0,26,8995.0,[4],1,52
141,test,[],51.0,27,9864.0,"[4, 8, 11]",3,58
141,test,[],51.0,28,10185.0,"[4, 8, 11]",3,51
141,test,[],44.0,29,19192.0,"[4, 8, 11, 3]",4,26
142,training,[],42.0,0,35601.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",12,58
142,training,[],40.0,1,20929.0,"[1, 2, 3, 4, 11, 10, 12, 9]",8,56
142,training,[],45.0,2,22413.0,"[5, 6, 7, 8, 9, 10, 11, 12, 4, 2, 1]",11,54
142,training,[],22.0,3,20411.0,"[4, 3, 7, 8, 12, 11, 9, 10]",8,32
142,training,[],50.0,4,14710.0,"[4, 3, 7, 8]",4,7
142,training,[],40.0,5,32568.0,"[4, 3]",2,37
142,training,[],32.0,6,15661.0,"[3, 4, 11, 12, 8, 7]",6,5
142,training,[],34.0,7,12847.0,"[3, 4, 11, 12]",4,24
142,training,[],16.0,8,22261.0,"[4, 3, 7, 8, 12, 11, 1, 2, 9, 10]",10,27
142,training,[],37.0,9,10903.0,[4],1,52
142,test,[],49.0,10,11160.0,"[4, 11, 12]",3,49
142,test,[],52.0,11,10384.0,"[7, 8]",2,13
142,test,[],24.0,12,13772.0,"[3, 4, 11, 12, 8, 7]",6,11
142,test,[],40.0,13,10815.0,"[4, 3]",2,18
142,test,[],56.0,14,12063.0,"[11, 12, 8, 7]",4,22
142,test,[],51.0,15,11076.0,[3],1,41
142,test,[],37.0,16,11879.0,[11],1,6
142,test,[],41.0,17,12041.0,[11],1,46
142,test,[],49.0,18,12732.0,"[4, 3, 7, 8, 11]",5,51
142,test,[],24.0,19,16892.0,"[4, 3, 7, 8, 12, 11]",6,38
142,test,[],48.0,20,11236.0,"[11, 12, 7, 8]",4,44
142,test,[],24.0,21,15449.0,"[3, 4, 11, 12, 8, 7]",6,55
142,test,[],32.0,22,10697.0,"[4, 11, 7, 8]",4,10
142,test,[],10.0,23,14216.0,"[4, 3, 7, 8, 12, 11]",6,14
142,test,[],43.0,24,8774.0,[11],1,17
142,test,[],38.0,25,10966.0,"[4, 11]",2,19
142,test,[],46.0,26,10961.0,"[4, 3]",2,35
142,test,[],18.0,27,12605.0,"[7, 8, 3, 4, 11, 12]",6,12
142,test,[],50.0,28,9742.0,"[7, 8]",2,36
142,test,[],52.0,29,11381.0,"[11, 12, 4, 3]",4,20
143,training,[42],-48.0,0,68134.0,[],0,21
144,training,"[3, 0, 0, 0, 0]",56.0,0,19295.0,"[5, 8, 7, 4]",4,0
144,training,"[0, 0, 0, 0]",43.0,1,9632.0,"[11, 4, 3]",3,39
144,training,"[0, 0, 0, 3, 0]",44.0,2,13134.0,"[4, 3, 11, 12]",4,7
144,training,"[0, 0, 0, 0, 0]",52.0,3,9905.0,"[3, 4, 11, 12]",4,57
144,training,"[0, 0, 0, 0, 0, 0, 5]",20.0,4,17745.0,"[8, 11, 12, 7, 4, 3]",6,31
144,training,"[0, 0, 0, 0, 0, 0]",35.0,5,10380.0,"[8, 7, 4, 3, 11]",5,19
144,training,"[0, 0, 0, 0]",41.0,6,8909.0,"[4, 11, 12]",3,36
144,training,"[0, 0, 0]",54.0,7,8472.0,"[4, 3]",2,20
144,training,"[0, 0, 0]",48.0,8,8708.0,"[7, 8]",2,48
144,training,"[0, 0, 0, 0, 0, 0, 0]",30.0,9,9701.0,"[11, 12, 4, 3, 7, 8]",6,10
144,test,"[0, 0, 0, 0, 0, 0, 0, 0]",23.0,10,11703.0,"[11, 12, 4, 3, 8, 7, 2]",7,38
144,test,"[0, 0, 0]",52.0,11,10078.0,"[3, 4]",2,44
